id_str,full_text
1.71678E+18,Sejak dari luar negeri Hari² Presiden Jokowi Banyak terpakai utk membela diri Dari keterlibatan putusan MK &amp  politik dinasti  Tentu dibantu elit² dari sesama koalisi Yg sepakat mendorong sang putera turut mencalonkan diri Dalam hajatan besar 5 tahun sekali  Tontonan yg ngeri!
1.71678E+18,Aku juga bingung. Secara undang2
1.71677E+18,@VIVAcoid Ini cara utk menghilangkan kegalauan Jokowi
1.71677E+18,@kompascom Jokowi mau dengarkan siapa lagi bahwa itu fix ambisi politik dinasti yang diraih dengan segala cara ? Kalau dengan cara jujur dan bersih silahkan. Jangan konstitusi dikangkangi.
1.71677E+18,Saya ingat film Dinasty di RCTI...Dulu  Ini Reaksi Jokowi
1.71677E+18,@awemany Pedukung prabowo 2019 akan kembali dukung anies
1.71677E+18,Ikrar Nusa Bakti | Pakar &amp  Pengamat Politik . . . Politik dinasti : dalih untuk kemakmuran rakyat n bla3x  . Apakah itu hanya bisa dilakukan anak jokowi ? . TERPEROSOK DALAM POLITIK DINASTI https://t.co/ukf2ZTI39R
1.71677E+18,@kompascom Jd si butet ini bkn ga suka politik dinasti tp dy khawatir ganjar kalah klo ga 'dibantu' jokowi 🤭
1.71677E+18,Knpa takut kompetisi bukan menang kalah tpi cara nya kerna saya sayang Jokowi dan keluarga nya jangan sampai di cap dinasti politik dan menyayang kan gabung sama partai partai yang bodoh ga bisa mencetak kader terbaik
1.71677E+18,Kata Pakar Komunikasi Politik dan Waketum PAN soal Jokowi Dituding Politik Dinasti https://t.co/u90SVW3bt6
1.71677E+18,Kenapa tdk di mulai Dr Dinasti dr Para kepala desa
1.71677E+18,JOKOWI adalah bapak politik dinasti Indonesia.
1.71676E+18,@Fahrihamzah @jokowi Yg dulu menentang paling keras
1.71676E+18,@EdySularno96489 @Dennysiregar7 Mega jd ketum pdi kan jauh stlh sukarno wafat
1.71676E+18,@Fahrihamzah Aku sih ga masalah sama yg dukung dinasti politik @jokowi. Soal dinasti
1.71676E+18,Bner pak @jokowi  smua yg pilih rakyat   Politik dinasti itu klo langsung di tunjuk jd pejabat 😌 smua WNI berhak ikut pilpres https://t.co/x653TpLc0A
1.71676E+18,Ini Reaksi Jokowi
1.71676E+18,@yunartowijaya @gibran_tweet Kata Mahfud
1.71676E+18,@jokowi kunci dari keberlanjutan hasrat berkuasa adalah dengan membentuk politik dinasti..
1.71676E+18,@PribadiSetiawa4 @124hmahHastut11 Dah dilaporkan semua dinasti politik Jokowi ke KPK om
1.71676E+18,Selengkapnya simak dalam #AnalisisData :  Jejak Dinasti Politik Keluarga Presiden dari Soekarno Hingga Jokowi https://t.co/clU8HVRk6b
1.71676E+18,Politik Dinasti Menerpa Gibran
1.71676E+18,Perubahan itu membuka peluang putra Jokowi
1.71676E+18,Isu dinasti politik keluarga Presiden Jokowi semakin hanya setelah MK mengabulkan syarat pendaftaran capres dan cawapres.    Di UU Pemilu
1.71676E+18,THREAD  Keputusan MK mengubah persyaratan calon presiden dan cawapres membuka isu dinasti politik Presiden Jokowi.   Meski bukan presiden pertama yang kerabatnya menduduki jabatan politik
id_str,full_text
1.71733E+18,@AGoeci @gm_gm Bukan takut tapi muak. Muak liat ketua MK n Presiden yg ga bisa njaga kode etik
1.71732E+18,@NarasiNewsroom Politik dinasti era modern ini bukan soal hubungan darah
1.71731E+18,@fadlizon Sepakat kita butuh tokoh muda 
1.7173E+18,@MarahIchsan Negara demokrasi tidak mengenal istilah politik dinasti karena yang menentukan siapa presiden bukan keluarga Jokowi tapi rakyat Indonesia. Contoh paling dekat adalah PM Singapura yang juga putra mantan PM Singapura. Apakah rakyat Singapura me
1.7173E+18,@WagimanDeep212_ Kita lawan Bib
1.71729E+18,@sigitwid Rakyat uda cerdas Bro.  UU di tabrak
1.71727E+18,@FirzaHusain Gak ada dinasti politik didalam sistem demokrasi .  Emosi boleh goblok jangan .  😂😂😂😂😂😂😂😂
1.71723E+18,@kumparan bukan cuma merusak demokrasi
1.71723E+18,@yoedidharma @StefanAntonio__ Bukan dinasti nya goblok…tapi cara nya!! Gak semua orang seberuntung @gibran_tweet yang punya paman sebagai hakim MK yg ngelolosin untuk nyawapres…tidak ada yang gratis dan kebetulan di politik
1.71722E+18,@nasiuduxe @kompascom Konflik kepentingan yang sebenarnya adalah upaya untuk memperkuat dinasti politik
1.71722E+18,Ini bukti
1.71722E+18,Republik bukan tempatnya Dinasti Politik.
1.71722E+18,@Miduk17 sejarah akan mengingat
1.7172E+18,@geloraco Kalo jd Cawapresnya @prabowo dibilang politik dinasti tapi seandainya jadi @gibran_tweet Cawapresnya Ganjar bukan politik dinasti. Mas Gibran nolak jd cawapresnya Ganjar hehehe
1.7172E+18,@PartaiSocmed Paham kan kenapa mereka sekarang konsen menentang politik dinasti
1.7172E+18,Musim penghujan yg tumbuh subur bukan hanya tanaman
1.7172E+18,@Naz_lira 1. Meletakan = merendahkan. Seharusnya meletakkan. Silahkan lihat KBBI. 2. Nampak sekali kebencian Anda kepada Arab Saudi (semoga bukan selubung untuk kebencian kepada Islam) dgn mengambil contoh pada issue dinasti politik ini. Kasihan. 3. Kita 
1.71719E+18,Keluarga nya  saling gotong royong
1.71719E+18,@msaid_didu Hampir semua partai di Indonesia memiliki kecenderungan pakai politik dinasti. Jika sang anak memiliki jabatan penting di partai tsb bisa jadi bukan karena faktor senioritas tp karena pendiri partai adalah orang tuanya.
1.71719E+18,@kangdede78 Justru sebaliknya sejarah akan mencatat
1.71719E+18,@Paltiwest @yunartowijaya Alasannya bukan masalah politik dinasti Tapi mengamankan program/kebijakan yg sdh di jalankan 2 periode oleh sang Lurah!  Seperti Freeport
1.71719E+18,@willsarana pak jokowi juga manusia biasa mas
1.71719E+18,@Ajib20293663 Politik dinasti itu klo di tunjuk lsg anak jd menteri misal nya   Klo si gibran itu msih harus di pilih rakyat
1.71719E+18,@narkosun Tiati lho menilai hasil survey tsb. 60
1.71718E+18,politik dinasti bukan gaya mas ganjar
1.71718E+18,ganjar show us the way
1.71718E+18,mas ganjar contohin politik itu kerja
1.71718E+18,bukan tipe-tipe politik dinasti
1.71718E+18,@KompasTV Tolak politik dinasti...cari pemimpin yang berkualitas untuk mengatur negara
1.71718E+18,@RajaJuliAntoni Hehehe justru saya lebih percaya Bang @AdianNapitupul1 karena beliau bukan tipikal seorang politisi yg Rakus dan haus kekuasaan.  UU di langgar
1.71717E+18,@Putra_Adi_YM @dhemit_is_back POLITIK dinasti itu sah 
1.71717E+18,@psi_id Dl @psi_id paling lantang menentang Dinasti Politik n politik Identitas
1.71717E+18,Seorang tokoh besar
1.71717E+18,Ini bukan pilihan
1.71716E+18,@ganjarpranowo Pilpres kemaren ada isu politik identitas
1.71716E+18,Gerindra: Tak Ada Politik Dinasti
1.71716E+18,@jansen_jsp @PDemokrat Itu politik dinasti bukan bang?
1.71716E+18,@aewin86 Palingan Isu Dinasti Politik lg yg di angkat bang 😁😁
1.71715E+18,@ainunnajib Yang penting bukan dinasti politik
1.71715E+18,Gw tuh miris bgt loh ya liat pejabat pejabat negeri ini rame rame normalisasi dinasti politik. Gw tau ini bukan yg pertama
1.71715E+18,@AirinDatangLagi Kl ingin memutuskan politik dinasti
1.71715E+18,@ZHitamputih Ahahaaha.. Itu musyawarah keluarga politik bukan dinasti🤣
1.71714E+18,"@Arth168 Sekedar pengingat...naiknya gibran itu bkn sekedar masalah dinasti politik"" tapi jg proses politik yg penuh kebusukan. Bukan sekarang aja...tp masih ingat gk dl gibran jd walkot dgn menyingkirkan kader lama PDIP? Hampir lawan kotak kosong kemudia"
1.71714E+18,Jawaban era anak muda
1.71714E+18,@ranggatukz @detikcom Mungkin harus dibudayakan untuk berani komplain kpd kyai
1.71714E+18,@kalkunjava @twhandayani78 @detikcom Tanpa harus dikomparasi dgn pilihan siapapun
1.71713E+18,Nonton berita
1.71713E+18,@hasyimmah maaf neh tapi suka ga suka 2 pemilu terakhir dan sekarang
1.71713E+18,Politik harus menjadi ajang kompetisi ide
1.71713E+18,Kita bukan anti keluarga
1.71713E+18,Kita bukan generasi diam! Lawan dinasti politik sekarang juga! @teguh1994 https://t.co/izYN9z3Owz
1.71713E+18,Anak muda
1.71712E+18,@Dennysiregar7 Bukan dinasti politik tapi selingkuh politik
1.71712E+18,Tolak dinasti bukan berarti tolak keluarga
1.71712E+18,Kita bukan anti tradisi
1.71712E+18,Tolak dinasti politik bukan berarti kita anti keluarga. Kita cuma mau perubahan. @angga_fzn https://t.co/fbvYtI722j
1.71712E+18,Ini bukan masalah DINASTI Politik..... Ini masalah SIASAT Prabowo untuk bisa BERKUASA..... agar Bisnis-nya nda MANDEG. Parahnya GIBRAN termakan -SIASAT- itu. https://t.co/Tm20AYgVkH lewat @YouTube
1.71712E+18,@jokowi Pak ramai bener soal politik dinasti. Tp saya cuman mau tnya aja nih
1.71712E+18,@ainunnajib Tambahin min
1.71712E+18,Diversifikasi pemikiran politik
1.71712E+18,Dinasti politik bisa mempengaruhi keputusan untuk kepentingan keluarga
1.71712E+18,politik dinasti bukan masalah
1.71712E+18,Gerindra Tolak Anggapan Politik Dinasti: Esensi Pemilu Memilih
1.71712E+18,Politik dinasti mungkin tradisional
1.71712E+18,Presiden Jokowi belum pernah terkalahkan.  Hal itu mgkin membuat dia sangat Jumawa.  Merasa Rakyat di bawah kendalinya. Langkah catur di buatnya untuk kekuasaan Dinastinya.  KITA GEBUG!! Haramkan #PolitikDinasti Guna Menyadarkan dirinya bukan Dewa Penguasa.  Tapi manusia biasa. https://t.co/vW2yEYA7j0
1.71711E+18,Rakyat ingin kewarasan bernegara dengan memilih Pemimpin yang pentingkan Bangsa dan Negara
1.7171E+18,Tak Ada Politik Dinasti
1.71709E+18,Lagi lagi bukan soal dinasti politik Tapi soal putusan MK yang banyak org ahli hukum bilang bermasalah Tapi soal Anak Presiden yang sedang menjabat hingga 2024 nanti maju sebagai Cawapres dalam Pilpres 2024 nanti
1.71708E+18,makanya
1.71708E+18,@sigitwid Tidak melulu ttg prabowo...  Menjebolkan perubahan UU hanya untuk melenggangkan politik dinasti adalah JAUH dari semangat REFORMASI
1.71708E+18,Hanya orang bodoh yg bilang itu bukan dinasti politik. Semua aturan peraturan perundang2an ditabrak. https://t.co/RWDtUZnNt7
1.71707E+18,Kita butuh pemimpin bukan karbitan..Yg ditunjukkan negara hari ini adalah kemunduran demokrasi.  Setidaknya ada ribuan #adian hari ini
1.71707E+18,Gada salahnya ngabdi? Implikasi dinasti politik  negatifnya cenderung besar. Dinasti politik cenderung mengalokasikan anggaran pembangunan untuk kroni-kroninya
1.71707E+18,@Leonita_Lestari Narasi bodoh yg dipercaya orang bodoh. Jokowi ya Jokowi @jokowi bukan @gibran_tweet dan Jokowi pun sdh berubah karena Nafsu Politik Dinasti nya. Gibran hanya Cawapres
1.71707E+18,@tempodotco Waow akhir dinasti sudah bukan hal tabu dalam politik Indonesia
1.71706E+18,Prabowo Deklarasikan Gibran Sebagai Cawapresnya
1.71706E+18,@CNNIndonesia Begitulah politik Demokrasi ini bukan masalah dinasti
1.71706E+18,@StefanAntonio__ politik dinasti apakah diperbolehkan atau tidak? sebenarnya yg menjadi kajian pokoknya apakah calonnya ini apakah benar2 punya pengalaman atau jam terbang yg lebih
1.71706E+18,@korantempo Ini bukan masalah dinasti politik tp masalah adab dan etika saja...ternyata menjadi penghianat itu enak dan disanjung cb pikir wong partainya sj dikhianati apalagi nanti negara ini bs hancur...kedepankan etika dan adab serta akhlak...setia itu
1.71706E+18,@wrahardian2 @Paramitha234 @AdianNapitupul1 @ak @gibran_tweet @DavidWijaya82 @ferdinand_mpu @MARQUEZ__93 yg jd masalah / isu di tengah masyarakat bukan itu... melainkan keputusan MK yg '' di duga sengaja meloloskan keponakanya jd cawapres. karena ada hubu
1.71706E+18,Masalahnya @aboebakar15 ini dirinya
1.71706E+18,@west_vurginia @PartaiSocmed Anies Pertama
1.71706E+18,@KompasTV Ampun dah..bukan nya membantu negara agar tdk tersesat dgn praktik 2 politik dinasti 
1.71705E+18,@seruanhl @03__nakula @B3doel___ @BiLLRaY2019 @AntoniusCDN @yarachantique @denni_sauya @aan_muba @007koteka @Urrangawak @RenaHoston178 Kenapa hanya dinasti Jokowi yang di bahas. Padahal sebelumny asudah buanyak dinasti dinasti politik
1.71705E+18,@PartaiSocmed PG- Politik dinasti
1.71705E+18,@KompasTV Mantap 👍👍👍…… rakyat yang menentukan. Lha kalau bukan rakyat
1.71705E+18,@kumparan negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME @jokowi  dan keluarganya
1.71705E+18,Karena melalui Partai sebagai corong pertama dan utama di sistem politik sehingga perlu ditelisik sejak awal
1.71704E+18,@narkosun Berarti yang ikut survey bukan orang yang cerdas dan paham
1.71704E+18,@geloraco 1. Rempang Bukan Pengosongan Tapi diminta Pindah 2. Bukan Perubahan Tapi Penyesuan Berkelanjutan 3. Bukan Mudik Tapi Pulang Kampung 4. Bukan Dungu Tapi Belum Memahami 5. Bukan Dinasti Politik Tapi Ingin Mengabdi. 6. Bukan Banjingan Tapi....
1.71704E+18,@Barbmwbuk @odsandy @awemany @berlianidris Media luar saja sdh menyoroti tentang dinasti politik ini lho. Artinya ini bukan hal yang wajar.
1.71704E+18,@tempodotco Dinasti politik itu tdk akan terjadi dlm sist demokrasi
1.71704E+18,@AirinDatangLagi negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya
1.71704E+18,Elektabilitas #prabowogibran dari waktu ke waktu selalu dalam urutan tertinggi
1.71704E+18,Waketum DPP Partai Golkar Nurul Arifin Sebut Dinasti Politik  Bukan Sesuatu Yang Haram! Selama Memiliki... Kapasitas dan Kapabilitas  #golkarprabowo #prabowogibran #gibranmasukgolkar
1.71704E+18,@sigitwid negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya
1.71703E+18,@narkosun Heleh politik dinasti....mamah ktua umum
1.71703E+18,@Aryprasetyo85 negara ini bukan kerajaan yg bisa diwariskan kepada anak cucunya....Lawan Politik Dinasti KKN NEPOTISME jokowi dan keluarganya
1.71703E+18,@karimnas_ Mw dia paslon yg mengacak2 sistem juga gak apa2 ya  Mw dia paslom yg menghidupkan lagi praktik dinasti politik ditingkat pusat gpp  Yg penting bukan PKS...  🤣🤣🤣
1.71703E+18,Rakyat Indonesia Sudah Sangat Pintar. (Survey terlampir sebagai refleksinya)  Masalah Pokoknya disini bukan soal Politik Dinasti dimana Gibran adalah Anak Pakde Jokowi maju sebagai Cawapres. https://t.co/uiWOubZ7x3
1.71703E+18,@truk_ce Iya gitu deh trus politik bawa-nawa bapak itu apa bukan Politik Dinasti?
1.71703E+18,@saiful_mujani Politik dinasti plus pembodohan masyarakat dalam politik  Floating mass dimanfaatkan untuk meraih kekuasaan Ini bukan pembelajaran politik dan demikrasi
1.71702E+18,Ini gak disebut MENATA KATA? Spt ISU sudah BUKAN KELUARGA karena BEDA Kartu Keluarga (KK). #Dagelan Yang Milih Rakyat agar terlihat Alami tapi yang NGATUR/CAWE² ya Bapaknya. 🤮 Terlalu LUGU bin DUNGU Orang² yg dukung ALASAN Bapak ini ttg POLITIK DINASTI.  \Mukenye sih Ndeso...
1.71702E+18,@hasyimmah SALAH.. kalian semua salah..  DINASTI  tak pernah ada dalam negara demokrasi... karena langsung dipilih oleh rakyat karena rakyat suka...   Dan bukan dipilih oleh elit politik..  Kalau tidak suka ya jangan dipilih.
1.71701E+18,@NoitusanMahri @prabowo @gibran_tweet Bukan dinasti politik karena rakyat lah pemegang kekuasaan tertinggi untuk memilih
1.71701E+18,Salud dgn dukungan parpol kepada pak @prabowo dan @gibran_tweet jumlah koalisi 8 parpol
1.71701E+18,@narkosun Harusnya dari dulu kek  loe bilang politik dinasti (sejak Gibran dan Bobby mau nyalonin walikota dan dan ketika anwar usman sah jadi suami adik Jokowi)  bukan malah membela presiden pilihan mu (Jokowi)
1.717E+18,@StefanAntonio__ Politik Dinasti itu definisi
1.717E+18,Ini sama saja dengan bukan politik dinasti tapi rakyat yg memilih.
1.717E+18,@Dandhy_Laksono Jd
1.717E+18,@NobowoNonowo @ZaflaabaeRV Militan penyembah owi mendadak sadar tapi spesies lain yg dulu ngatain plonga plongo
1.717E+18,@pandusatria_32 @Adus_solihin @saiful_mujani Brti bukan politik dinasti tp soal merubah aturan🤧😎
1.717E+18,🧑‍🦱: Dinas apa yang berbahaya? 👱: Dinas ke Kalimantan. 🧑‍🦱: Bukan. 👱: Truss? 🧑‍🦱: Dinasti politik! 🏃🏃🏃 https://t.co/6D8M9PipPw
1.717E+18,@DoankWarto Politik dinasti bukan nih?
1.71699E+18,dinasti politik. Yg milih rakyat bukan elit politik. Kalau pun memang tidak menyalahgunakan kekuasaan
1.71699E+18,@narkosun Yaudah sih mau politik dinasti atau bukan
1.71699E+18,@Dennysiregar7 Bukan politik dinasti bang politik bagi bagi harapan para ketua  umum partai partai besar rela antri dibelakng Gibran dengan tangan melekat diatas pusar nunggu jata  menteri kasian liat partai besar relah tukar partai demi jabatan yg hanya 
1.71699E+18,@Jhon_Frutank Yang ditulis itu POLITIK DINASTI bukan DINASTI POLITIK coba pelajari dulu perbedaan dari dua itu
1.71699E+18,Bagaimana mungkin disebut dinasti politik kalau jadi pemimpin itu dipilih sendiri oleh rakyat
1.71699E+18,Terbentuk / terpilih krn pilihan rakyat itu namanya bukan Dinasti Politik Krn kehendak rakyat
1.71699E+18,@CNNIndonesia dia kira megachan bukan dinasti politik bung karno? apalagi puan kalo kemarin jadi? 3 generasi bung
1.71699E+18,@StefanAntonio__ Lah biarin aja sih bang
1.71699E+18,@idtodayco kalau bukan masyarakat yang berbicara
1.71699E+18,@BosPurwa @jokowi @Kiyai_MarufAmin @prabowo @gibran_tweet @ZUL_Hasan @anismatta Mohon maaf pak Jokowi
1.71698E+18,@saiful_mujani Itu ABUSE OF POWER  Abuse of power
1.71698E+18,@dawiguna Mau dinasti politik atau pilitik dinasti
1.71698E+18,@Aryprasetyo85 @gibran_tweet Dinegara demokrasi tidak ada istilah politik dinasti karena terpilih atau tidaknya toh rakyat Indonesia yang menentukan
1.71698E+18,@Prihati_utami duhh agak sedih ya lihat keadaan saat ini
id_str,full_text
1.30799E+18,@Konco_82 @jetsilvers @Fahrihamzah Politik dinasti karena banyak partai mempertimbangkan politik pragmatis..  Bodo amat sama kadernya..  Apalagi sama masyarakat yg memilihnya..
1.30724E+18,GELORA semakin dibahas semakin seneng. Itung2 promo partai gratis.. mirip cara PSI cari muka. Dia @fahrihamzah mau dukung Gibran
1.28432E+18,@kokokdirgantoro Politik dinasti gini nda ada uu yg melarang jadi ya sah2 saja   Prosesnya nda ideal karena ngekik kader partai Tapi bodo amat juga kalo calonnya punya gagasan yg bagus  Toh partai2 sekarang nda solutif juga Tapi apakah gibran punya gagasa
1.26986E+18,@Toperendusara1 Tenggelam Demokrat 2024 jadi semacam PBB lah 🤣🤣🤣🤣🤣 dengan Praktik Politik Dinasti 🐖🐖🐖🐖🐖 saya ucapkan selamat dan Bodo Amat
1.21626E+18,@psykocheng @sourbase @Rahajengmrlt @tubirfess Gue sih mau bodo amat sebenernya. Tapi komen dia dulu yg bilang kasian rakyat kalo ada politik dinasti bikin kesel
6.19317E+17,@RennyFernandez bodo amat politik dinasti atau bukan
5.18733E+17,Gw ga peduli dia mau bikin kebijakan apa di metro
3.91993E+17,"bodo amat yg penting ga ada politik hahaha RT @sadaamajah: Masih jaman kerajaan -___- @rzqytm: dinasti politik ga bakal kelar mendi"""
3.89065E+17,"Apalgbundaputri @RisaHart: Bodo amat lah bosen berita SBY RT @Metro_TV: Istana tidak Masalahkan Dinasti Politik SBY http://t.co/jTh6F9Fxw3"""""
3.89064E+17,Bodo amat lah bosen berita SBY RT @Metro_TV: Istana tidak Masalahkan Dinasti Politik SBY http://t.co/bOVMJ3zrNM
3.88873E+17,Dinasti mesti mati! Bodo amat siapa yg ngomong RT @kompascom: Bicara Politik Dinasti
id_str,full_text
1.71705E+18,Kayanya ga terlalu ngaruh orang udh tau ketua MK iparnya jokowi dan bikin gibran bisa jd cawapres
1.71702E+18,@CNNIndonesia Dinasti (kalau memang itu disebut dinasti) silakan saja wong yang milih rakyat. Tapi jangan juga pakai acara mengoprek UU pak
1.71671E+18,@_ekopri2 @hasyimmah Parpol2nya nanti bikin dinasti politik mereka. Itu yang ditakutkan. Kecuali kalau semua parpolnya berjuang untuk rakyat ya. Kalau gini
1.71665E+18,agak radikal tp w ga peduli sih sm dinasti politik
1.71636E+18,@m_nurfatoni @gibran_tweet Ga ada yg peduli sama politik dinasti 🤣 selama uang banyak dan mampu ya knp ga. Makanya bang jdi org kaya biar ga iri trosssss #Patriotprabowo #prabowosangperekat #prabowosatria #prabowosubianto #menatamasadepan #prabowogibran
1.71625E+18,@kikysaputrii Butuh keberanian yg luar biasa untuk keluar dari istana boneka. Ga peduli mau politik dinasti atau apalah itu
1.71606E+18,@Heraloebss @jokowi sebagai orang awam pendapat ku ya aku ga terlalu peduli sih sama dinasti politik selagi dia bener kerjanya
1.71603E+18,ini.  isu2 MK itu penting! (ada conflict of interest
1.71569E+18,yang main hp dan main sosmed mungkin bilang dinasti politik lah
1.71568E+18,@PartaiSocmed 1. Korupsi
1.71565E+18,@Fira_Adityanira @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd tau ga saya ga peduli yg main dinasti politik. HANCURKAN DINASTI #PrabowoGibranKalah
1.7156E+18,Hahaha menarik nih gibran. Biasanya politik dinasti itu bisa menang dgn lancar karena didukung sama kepala daerah
1.71451E+18,@Seph_Bimo Saya pribadi sangat tidak peduli ada politik dinasti
1.71446E+18,Permainan politik jokowi gokil
1.71407E+18,"@AndiSinulingga Sosok yg katanya"" ndeso"
1.71392E+18,@PartaiSocmed Unpopular opinion. Gue ga peduli sih kepala daerah mau dtg dr mana asalnya
1.71247E+18,@_tenanan_iso @StefanAntonio__ @c1mplung_82 @jokowi @ajies4ra Oh ya? Ada yg rame2 up politik dinasti ga waktu itu.. bukan cm mas Gibran loh yg maju
1.70435E+18,Ga pernah bahas dan peduli lagi dengan politik
1.69921E+18,Konflik kepentingan
1.67228E+18,Selama ga korupsi dan kerjanya sat set utk melayani warga
1.67034E+18,Dari sini kita tau kalo PSI ga konsisten dengan nilai2 mereka. Menolak politik dinasti tapi mengusung kaesang. sah2 aja sih karena itu hak konstitusional.  Tapiii yang paling penting adalah mereka ga bener2 peduli depok. Kaesang cuma dijadikan alat pansos tuk memperoleh suara
1.33664E+18,Medan ini serba salah sih. Petahana ga kerja kesannya gada peduli
1.33607E+18,"Kalo terus menyalahkan keluarga yang terjun ke politik dan menduduki kursi jabatan. Tapi ga mengedukasi masy tentang siapa yang harusnya dipilih dan engga serta ga ada gebrakan yang merasa peduli"" buat mencalonkan diri jadi ya sama aja lu dukung dinasti politik"""
1.31039E+18,@Fahrihamzah Se-kurang ajar apa emangnya yang bisa om fahri tahan? Apa batasannya ga lebih kurang ajar dari mencalonkan diri jadi walkot padahal bapaknya presiden? Atau udah tau politik dinasti tapi ya dukung aja
1.30722E+18,@ZombieKota @MaspiyuO @kongkokongko @DonAdam68 @Fahrihamzah ga peduli politik dinasti gimana yg dimaksud si fahri
1.30711E+18,@partaigeloraid Dukung bobby-gibran????wassalam bye!!!!no matter what mau politik dinasti
1.30463E+18,@tubirfess Mungkin sender ga peduli
1.28741E+18,@bjameswen @Alismar89937714 @msaid_didu Huahaha...dulu waktu ada tuduhan ke AHY jg sdh banyak yg jelasin spt itu
1.28628E+18,Ah bahaya dinasti politik gini
1.28625E+18,Pada berisik soal politik dinasti anak presiden.  Di Banten bertahun-tahun yg jelas ada dinasti kok ga pernah disenggol?  Oiya lupa
1.28611E+18,@LzyLifeForm @cinaaaaaaaaaaa @VeronicaKoman Poinnya saya ga nangkep. Justru twit Mbak Veronika ini adl cara untuk mempengaruhi opini publik bahwa kita harus menghindari politik dinasti--alih-alih bersikap fatalistik dg ((bertaruh sama rakyat)).  Twitmu le
1.2548E+18,@prstygals @mouldie_sep Kalo ada yg jengah dg politik dinasti ya edukasi rakyat supaya ga milihlah lagi &amp  itu butuh biaya.   mas @ridwanhr dr pd duitnya buat beli rumah di klaten mending buat kampanye agar rakyat Klaten ga milih keluarga itu
1.24354E+18,runtuhkan dinasti politik di Klaten dgn Pendidikan politik dgn kesadaran bahwa yang muda yang harus ambil peran. karena selama ini dinasti bisanya ngrusak alam di Deles Indah dgn memberi izin penambang pasir. di Klaten
1.228E+18,@Uki23 @bilalshinoda Ya udah biar lebih simple : Iya PSI mendukung Politik Dinasti.Tidak peduli itu keluarga Jokowi atau Megawati.Selama masih warga NKRI kami pendukung Politik Dinasti.  Itu udah simple banget
1.20243E+18,Ga mau disebut bikin dinasti politik tapi maju &amp  ikut pemilihan tanpa mengerti kondisi &amp  permasalahan Kota yg mau dipimpinnya   Kata pengamat itu bukti dia ga peduli pada Kota itu  Boleh ga pake kata lain seperti ....  Aji mumpung?? 🤔 https://t.co/ZB2WKnF1XB
8.31484E+17,dan orang2 ini seolah2 lupa
8.17021E+17,Bener kata mas andhika kalau klaten itu politik dinasti mbuleet
5.18733E+17,Gw ga peduli dia mau bikin kebijakan apa di metro
2.05324E+17,"Unek-unek. Fix. @hhaanniiyy: Gaya bgt bacaan lo. Giliran kuliah bispol ga peduli RT @kangrozin: http://t.co/DNgYQT3U -&gt Dinasti Politik ..."""""
2.05292E+17,Gaya bgt bacaan lo. Giliran kuliah bispol ga peduli RT @kangrozin: http://t.co/hJhAAEF5 -&gt Dinasti Politik Ekonomi Bisnis RI - C Wibisono
id_str,full_text
1.71573E+18,sebenernya gapeduli dibilang politik dinasti atau bukan
1.71451E+18,Seyuyurnya gapeduli amat sih sama Politik Dinasti. Dari awal berdiri negara ini emang udah Politik Dinasti. Pasca Reformasi pun tetap subur Politik Dinasti. Cuman ganti aktornya.  Permasalahannya
1.71419E+18,@tonykojansow Sangat dukung penuh kepada Pak Ganjar gapeduli nih ama dinasti politik kaya gini #LawanPolitikDinasti
1.71378E+18,@kumiz_ardi @Paltiwest bukan fitnah
1.02432E+18,"Tubagus Chaeri Wardana sampe di penjara pun masih gapeduli dengan orang sekitar Keberadaan dapur di tengah2 ruangan napi lainnya bisa memicu kebakaran dan berbahaya"" Dinasti Politik Banten ini memang luar biasa jahatnya...  https://t.co/4sSo5yz2ss"""
id_str,full_text
1.71703E+18,@karimnas_ Mw dia paslon yg mengacak2 sistem juga gak apa2 ya  Mw dia paslom yg menghidupkan lagi praktik dinasti politik ditingkat pusat gpp  Yg penting bukan PKS...  🤣🤣🤣
1.71702E+18,@narkosun Dancooookkkkkk tapi gpp wis... saiki mikir ganjar mahfud ae ben menang piye..  mugo2 masyarakat indonesia paham arti dinasti politik . .
1.71697E+18,@artiuttt @tvOneNews juga enggak. gak ada yang beres dari 3 paslon sekarang.  yang satu red flag
1.7169E+18,Kyknya hr ini dah akhir semua @jokowi dah bkn kita mas
1.71681E+18,@madokafc1 @RafsAkbar Wah Hasyim Djojohadikusumo 🙈 akan lebih keras terpaan isu politik dinasti 😁 tapi ya asal kerjanya beres ya gpp
1.7168E+18,@giginpraginanto Lha iya masyarakat sdh menilai kau bangun dinasti politik
1.71678E+18,@muhfikriaziz @ShamsiAli2 Jd pro dinasti politik ya? Gpp kl ad dinasti politik lg? Hemmmmmh..... Reformasi ternyata bkn buat memperbaiki negara
1.71666E+18,Kalian bilang gpp dinasti politik asal bener kerjanya
1.71635E+18,@Fahrihamzah Mending sm Gibran dah... politik dinasti gpp lah👍
